Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,27,0.9,0.15,0.46126665343318535
100% Corpus,27,0.9,0.2,0.47487406505707525
100% Corpus,27,0.9,0.5,0.6206736797491534
100% Corpus,27,0.9,0.7,0.6398300257071049
100% Corpus,27,0.9,0.9,0.5823975866315798
100% Corpus,27,0.9,1.5,0.48638879090452486
100% Corpus,27,0.9,auto,0.437690264133517
100% Corpus,27,1.5,0.15,0.4722061708060416
100% Corpus,27,1.5,0.2,0.46044497033325227
100% Corpus,27,1.5,0.5,0.4587518922714903
100% Corpus,27,1.5,0.7,0.45878311236900204
100% Corpus,27,1.5,0.9,0.4017349393151386
100% Corpus,27,1.5,1.5,0.4045956977433797
100% Corpus,27,1.5,auto,0.43285164007414
100% Corpus,27,1.75,0.15,0.4777913319563704
100% Corpus,27,1.75,0.2,0.4744203812148869
100% Corpus,27,1.75,0.5,0.4586430655494509
100% Corpus,27,1.75,0.7,0.448342922566442
100% Corpus,27,1.75,0.9,0.3811460770540433
100% Corpus,27,1.75,1.5,0.41450725681044387
100% Corpus,27,1.75,auto,0.42533347155840967
100% Corpus,27,auto,0.15,0.4468301802304533
100% Corpus,27,auto,0.2,0.4618666286707172
100% Corpus,27,auto,0.5,0.47911433024911126
100% Corpus,27,auto,0.7,0.4968762418489322
100% Corpus,27,auto,0.9,0.49099431976941815
100% Corpus,27,auto,1.5,
100% Corpus,27,auto,auto,0.40686654492788843
100% Corpus,29,0.15,0.15,0.457019249241109
100% Corpus,29,0.15,0.2,0.44836584273951596
100% Corpus,29,0.15,0.5,0.5032778301330869
100% Corpus,29,0.15,0.7,0.5638576575794602
100% Corpus,29,0.15,0.9,0.5838497698975981
100% Corpus,29,0.15,1.5,
100% Corpus,29,0.15,auto,0.4473954393040294
100% Corpus,29,0.2,0.15,0.45414034518819835
100% Corpus,29,0.2,0.2,0.44526260153723934
100% Corpus,29,0.2,0.5,0.4878776004024158
100% Corpus,29,0.2,0.7,0.5689099988389058
100% Corpus,29,0.2,0.9,0.5956395805664495
100% Corpus,29,0.2,1.5,0.5792457847792158
100% Corpus,29,0.2,auto,0.43947318427210247
100% Corpus,29,0.5,0.15,0.4704638643744593
100% Corpus,29,0.5,0.2,0.47787788754103405
100% Corpus,29,0.5,0.5,0.4566849976108727
100% Corpus,29,0.5,0.7,0.5434831912153699
100% Corpus,29,0.5,0.9,0.6102506186557419
100% Corpus,29,0.5,1.5,0.6580151027477207
100% Corpus,29,0.5,auto,0.4423626548947598
100% Corpus,29,0.6,0.15,0.5058417455904473
100% Corpus,29,0.6,0.2,0.5077988544054822
100% Corpus,29,0.6,0.5,0.4902926034285444
100% Corpus,29,0.6,0.7,0.6421061899061565
100% Corpus,29,0.6,0.9,0.6439746877586999
100% Corpus,29,0.6,1.5,0.6310590421978689
100% Corpus,29,0.6,auto,0.460186776604303
100% Corpus,29,0.7,0.15,0.5185751931746205
100% Corpus,29,0.7,0.2,0.5252075576007534
100% Corpus,29,0.7,0.5,0.5683190971290565
100% Corpus,29,0.7,0.7,0.6907639652789295
100% Corpus,29,0.7,0.9,0.6733956968237869
100% Corpus,29,0.7,1.5,0.5847158140011741
100% Corpus,29,0.7,auto,0.46514106194264565
100% Corpus,29,0.9,0.15,0.46221638087235745
100% Corpus,29,0.9,0.2,0.4773770115781004
100% Corpus,29,0.9,0.5,0.6143414593146672
100% Corpus,29,0.9,0.7,0.6226386301926435
100% Corpus,29,0.9,0.9,0.5784342607977276
100% Corpus,29,0.9,1.5,0.4678701213584417
100% Corpus,29,0.9,auto,0.4473505708961453
100% Corpus,29,1.5,0.15,0.46000168790574597
100% Corpus,29,1.5,0.2,0.45676000865892114
100% Corpus,29,1.5,0.5,0.4726151881286179
100% Corpus,29,1.5,0.7,0.369252975188399
100% Corpus,29,1.5,0.9,0.40341626575495
100% Corpus,29,1.5,1.5,0.29595729619434374
100% Corpus,29,1.5,auto,0.41885922897553074
100% Corpus,29,1.75,0.15,0.47422581195028807
100% Corpus,29,1.75,0.2,0.45855407061766484
100% Corpus,29,1.75,0.5,0.45174560163394745
100% Corpus,29,1.75,0.7,0.4245898091454788
100% Corpus,29,1.75,0.9,0.42206667687876065
100% Corpus,29,1.75,1.5,0.29197856757281915
100% Corpus,29,1.75,auto,0.41148769281171754
100% Corpus,29,auto,0.15,0.4930609773815431
100% Corpus,29,auto,0.2,0.48287911119871424
100% Corpus,29,auto,0.5,0.47372223430288135
100% Corpus,29,auto,0.7,0.4744635965802615
100% Corpus,29,auto,0.9,0.4984412254024765
100% Corpus,29,auto,1.5,
100% Corpus,29,auto,auto,0.469975980741941
100% Corpus,31,0.15,0.15,0.43256619208955943
100% Corpus,31,0.15,0.2,0.43368940217895496
100% Corpus,31,0.15,0.5,0.47569806233192236
100% Corpus,31,0.15,0.7,0.5458609244396987
100% Corpus,31,0.15,0.9,0.565745174625912
100% Corpus,31,0.15,1.5,0.5960717403559506
100% Corpus,31,0.15,auto,0.4549607913808474
100% Corpus,31,0.2,0.15,0.4354349276741265
100% Corpus,31,0.2,0.2,0.42255742103186134
100% Corpus,31,0.2,0.5,0.48031045478466666
100% Corpus,31,0.2,0.7,0.5238830258406151
100% Corpus,31,0.2,0.9,0.5539968024286308
100% Corpus,31,0.2,1.5,
100% Corpus,31,0.2,auto,0.4595316196334558
100% Corpus,31,0.5,0.15,0.45145857024880365
100% Corpus,31,0.5,0.2,0.4701640817135159
100% Corpus,31,0.5,0.5,0.4730562969991829
100% Corpus,31,0.5,0.7,0.5270362721549137
100% Corpus,31,0.5,0.9,0.598668131870713
100% Corpus,31,0.5,1.5,0.6534879242063014
100% Corpus,31,0.5,auto,0.43076902539975337
100% Corpus,31,0.6,0.15,0.495698018738945
100% Corpus,31,0.6,0.2,0.4944363217640828
100% Corpus,31,0.6,0.5,0.4776316413261636
100% Corpus,31,0.6,0.7,0.6287592008105256
100% Corpus,31,0.6,0.9,0.6426844586035332
100% Corpus,31,0.6,1.5,0.5805295711803091
100% Corpus,31,0.6,auto,0.46261860162241203
100% Corpus,31,0.7,0.15,0.48496292957189346
100% Corpus,31,0.7,0.2,0.49556755427811533
100% Corpus,31,0.7,0.5,0.6323824975288778
100% Corpus,31,0.7,0.7,0.6826345062236123
100% Corpus,31,0.7,0.9,0.6369588746141018
100% Corpus,31,0.7,1.5,0.3678762500071478
100% Corpus,31,0.7,auto,0.482549235534852
100% Corpus,31,0.9,0.15,0.46126013061822735
100% Corpus,31,0.9,0.2,0.48005137866256187
100% Corpus,31,0.9,0.5,0.6352684279685359
100% Corpus,31,0.9,0.7,0.6359935744174241
100% Corpus,31,0.9,0.9,0.564948867738951
100% Corpus,31,0.9,1.5,0.5086118974411719
100% Corpus,31,0.9,auto,0.45415277590909087
100% Corpus,31,1.5,0.15,0.45431950476342514
100% Corpus,31,1.5,0.2,0.44025392047449413
100% Corpus,31,1.5,0.5,0.45053475623742417
100% Corpus,31,1.5,0.7,0.4020217680473814
100% Corpus,31,1.5,0.9,0.38438142538959014
100% Corpus,31,1.5,1.5,0.33509158525573535
100% Corpus,31,1.5,auto,0.4217816455949109
100% Corpus,31,1.75,0.15,0.4581730981022226
100% Corpus,31,1.75,0.2,0.4449509840328883
100% Corpus,31,1.75,0.5,0.434144191789745
100% Corpus,31,1.75,0.7,0.43009496201493636
100% Corpus,31,1.75,0.9,0.4469265868303939
100% Corpus,31,1.75,1.5,0.26471312273207315
100% Corpus,31,1.75,auto,0.4196757154509205
100% Corpus,31,auto,0.15,0.46703520572480917
100% Corpus,31,auto,0.2,0.4706480096168234
100% Corpus,31,auto,0.5,0.4573688931162587
100% Corpus,31,auto,0.7,0.5034816703728273
100% Corpus,31,auto,0.9,0.505401675112305
100% Corpus,31,auto,1.5,
100% Corpus,31,auto,auto,0.4526647562689096
100% Corpus,33,0.15,0.15,0.47030558143293616
100% Corpus,33,0.15,0.2,0.4604248436814121
100% Corpus,33,0.15,0.5,0.507738890750281
100% Corpus,33,0.15,0.7,0.580338791856451
100% Corpus,33,0.15,0.9,0.5688444253289058
100% Corpus,33,0.15,1.5,
100% Corpus,33,0.15,auto,0.4645121392578628
100% Corpus,33,0.2,0.15,0.4636036471232121
100% Corpus,33,0.2,0.2,0.4734364275411882
100% Corpus,33,0.2,0.5,0.5092174424268731
100% Corpus,33,0.2,0.7,0.5549191279636394
100% Corpus,33,0.2,0.9,0.559339203163428
100% Corpus,33,0.2,1.5,0.5747978513504342
100% Corpus,33,0.2,auto,0.46095786856965754
100% Corpus,33,0.5,0.15,0.4580171095283726
100% Corpus,33,0.5,0.2,0.45067891723568243
100% Corpus,33,0.5,0.5,0.4756886040904595
100% Corpus,33,0.5,0.7,0.564376547044119
100% Corpus,33,0.5,0.9,0.6429878742925172
100% Corpus,33,0.5,1.5,0.6626608357667101
100% Corpus,33,0.5,auto,0.444296220280364
100% Corpus,33,0.6,0.15,0.4859621696985718
100% Corpus,33,0.6,0.2,0.5016524818039938
100% Corpus,33,0.6,0.5,0.5518448673059743
100% Corpus,33,0.6,0.7,0.6487462696831594
100% Corpus,33,0.6,0.9,0.6772056301212293
100% Corpus,33,0.6,1.5,0.6594599265010967
100% Corpus,33,0.6,auto,0.4619720679540185
100% Corpus,33,0.7,0.15,0.4867208549739896
100% Corpus,33,0.7,0.2,0.5048759757826512
100% Corpus,33,0.7,0.5,0.6666557588055382
100% Corpus,33,0.7,0.7,0.6909639622451176
100% Corpus,33,0.7,0.9,0.6421168426042141
100% Corpus,33,0.7,1.5,0.4759843070375356
100% Corpus,33,0.7,auto,0.48436126332763896
100% Corpus,33,0.9,0.15,0.4582032406758828
100% Corpus,33,0.9,0.2,0.48088677715609196
100% Corpus,33,0.9,0.5,0.6459095053030135
100% Corpus,33,0.9,0.7,0.6366976878206397
100% Corpus,33,0.9,0.9,0.6135419510017611
100% Corpus,33,0.9,1.5,0.46668264414423233
100% Corpus,33,0.9,auto,0.4502182950472398
100% Corpus,33,1.5,0.15,0.4482134071009989
100% Corpus,33,1.5,0.2,0.4314143274249058
100% Corpus,33,1.5,0.5,0.45362714151828726
100% Corpus,33,1.5,0.7,0.3865250528314827
100% Corpus,33,1.5,0.9,0.37497954366343206
100% Corpus,33,1.5,1.5,0.28765521220147117
100% Corpus,33,1.5,auto,0.43476462357600254
100% Corpus,33,1.75,0.15,0.44049535744516166
100% Corpus,33,1.75,0.2,0.4355004733931733
100% Corpus,33,1.75,0.5,0.44236904458859005
100% Corpus,33,1.75,0.7,0.41463844899557817
100% Corpus,33,1.75,0.9,0.4615915184318363
100% Corpus,33,1.75,1.5,0.2682037991063594
100% Corpus,33,1.75,auto,0.42621630549639705
100% Corpus,33,auto,0.15,0.4737552780811668
100% Corpus,33,auto,0.2,0.4851655951722362
100% Corpus,33,auto,0.5,0.500685730800375
100% Corpus,33,auto,0.7,0.5174030199919725
100% Corpus,33,auto,0.9,0.5041079640408512
100% Corpus,33,auto,1.5,0.5170102935888041
100% Corpus,33,auto,auto,0.46534952842807015
100% Corpus,35,0.15,0.15,0.44080997253308024
100% Corpus,35,0.15,0.2,0.4480974442415276
100% Corpus,35,0.15,0.5,
100% Corpus,35,0.15,0.7,0.5942346657179373
100% Corpus,35,0.15,0.9,0.5969188382673962
100% Corpus,35,0.15,1.5,0.6039666146891368
100% Corpus,35,0.15,auto,0.4693917791443205
100% Corpus,35,0.2,0.15,0.468060584857775
100% Corpus,35,0.2,0.2,0.4588789954612359
100% Corpus,35,0.2,0.5,0.4723241462261546
100% Corpus,35,0.2,0.7,0.5400648422917289
100% Corpus,35,0.2,0.9,0.6044803899368032
100% Corpus,35,0.2,1.5,0.6024229045784002
100% Corpus,35,0.2,auto,0.46360075170383147
100% Corpus,35,0.5,0.15,0.4829193903352288
100% Corpus,35,0.5,0.2,0.47022764404301937
100% Corpus,35,0.5,0.5,0.480691159288749
100% Corpus,35,0.5,0.7,0.6369892794124
100% Corpus,35,0.5,0.9,0.6835691939010097
100% Corpus,35,0.5,1.5,0.6804180239737135
100% Corpus,35,0.5,auto,0.4486345648135268
100% Corpus,35,0.6,0.15,0.5213738453031169
100% Corpus,35,0.6,0.2,0.5241400789796846
100% Corpus,35,0.6,0.5,0.6311581238082548
100% Corpus,35,0.6,0.7,0.6846763109453965
100% Corpus,35,0.6,0.9,0.6689616604370566
100% Corpus,35,0.6,1.5,0.6418774963251404
100% Corpus,35,0.6,auto,0.47994760881898996
100% Corpus,35,0.7,0.15,0.5043527196815979
100% Corpus,35,0.7,0.2,0.5164817177462994
100% Corpus,35,0.7,0.5,0.6546896026512995
100% Corpus,35,0.7,0.7,0.6947627502542937
100% Corpus,35,0.7,0.9,0.628366040445803
100% Corpus,35,0.7,1.5,0.54187677680583
100% Corpus,35,0.7,auto,0.47669161136368254
100% Corpus,35,0.9,0.15,0.4663916222560971
100% Corpus,35,0.9,0.2,0.4911483708701483
100% Corpus,35,0.9,0.5,0.6686638726886959
100% Corpus,35,0.9,0.7,0.6492953124697332
100% Corpus,35,0.9,0.9,0.5687132277659174
100% Corpus,35,0.9,1.5,0.4662774793606271
100% Corpus,35,0.9,auto,0.44363497982481426
100% Corpus,35,1.5,0.15,0.4510139656508502
100% Corpus,35,1.5,0.2,0.4544862062161717
100% Corpus,35,1.5,0.5,0.4635976184011404
100% Corpus,35,1.5,0.7,0.40340798871362277
100% Corpus,35,1.5,0.9,0.3993901981831174
100% Corpus,35,1.5,1.5,0.28983126834500134
100% Corpus,35,1.5,auto,0.4437837842658047
100% Corpus,35,1.75,0.15,0.4477335581993142
100% Corpus,35,1.75,0.2,0.44586554078408813
100% Corpus,35,1.75,0.5,0.4317418529485251
100% Corpus,35,1.75,0.7,0.4289073473610734
100% Corpus,35,1.75,0.9,0.41990535245556293
100% Corpus,35,1.75,1.5,0.31717995191633064
100% Corpus,35,1.75,auto,0.4159277853940152
100% Corpus,35,auto,0.15,0.4531768319945117
100% Corpus,35,auto,0.2,0.4728676325842792
100% Corpus,35,auto,0.5,0.4762526885812057
100% Corpus,35,auto,0.7,0.4851088727489435
100% Corpus,35,auto,0.9,0.512891996080278
100% Corpus,35,auto,1.5,
100% Corpus,35,auto,auto,0.4590992497832582
100% Corpus,37,0.15,0.15,0.4891434718382374
100% Corpus,37,0.15,0.2,0.5026337356082261
100% Corpus,37,0.15,0.5,0.48485418115540224
100% Corpus,37,0.15,0.7,0.552451439488273
100% Corpus,37,0.15,0.9,0.5514796455957072
100% Corpus,37,0.15,1.5,0.612422592891094
100% Corpus,37,0.15,auto,0.457644745271472
100% Corpus,37,0.2,0.15,0.46278354976978464
100% Corpus,37,0.2,0.2,0.4904185093538316
100% Corpus,37,0.2,0.5,0.4786520746103149
100% Corpus,37,0.2,0.7,0.5759965810391967
100% Corpus,37,0.2,0.9,0.5621345837632575
100% Corpus,37,0.2,1.5,0.6012783197778383
100% Corpus,37,0.2,auto,0.4524122452765461
100% Corpus,37,0.5,0.15,0.4746266412507977
100% Corpus,37,0.5,0.2,0.47555958437812546
100% Corpus,37,0.5,0.5,0.5086073467115517
100% Corpus,37,0.5,0.7,0.6291355696523989
100% Corpus,37,0.5,0.9,0.664222015049169
100% Corpus,37,0.5,1.5,0.6688303405365439
100% Corpus,37,0.5,auto,0.4646340980721524
100% Corpus,37,0.6,0.15,0.5147360938600006
100% Corpus,37,0.6,0.2,0.5331993360704022
100% Corpus,37,0.6,0.5,0.65826452451681
100% Corpus,37,0.6,0.7,0.700543293257622
100% Corpus,37,0.6,0.9,0.6754257452004875
100% Corpus,37,0.6,1.5,0.5276726641686665
100% Corpus,37,0.6,auto,0.4903626727589965
100% Corpus,37,0.7,0.15,0.49526818910117487
100% Corpus,37,0.7,0.2,0.5165557025850486
100% Corpus,37,0.7,0.5,0.6395961293031084
100% Corpus,37,0.7,0.7,0.6816221971599069
100% Corpus,37,0.7,0.9,0.6450069497264781
100% Corpus,37,0.7,1.5,0.5135744394498563
100% Corpus,37,0.7,auto,0.4874671505566218
100% Corpus,37,0.9,0.15,0.468499073270957
100% Corpus,37,0.9,0.2,0.4960876453342014
100% Corpus,37,0.9,0.5,0.6505548640697587
100% Corpus,37,0.9,0.7,0.6488965589690423
100% Corpus,37,0.9,0.9,0.6049636613655055
100% Corpus,37,0.9,1.5,0.4659161161752494
100% Corpus,37,0.9,auto,0.46406197896037776
100% Corpus,37,1.5,0.15,0.4358460417641715
100% Corpus,37,1.5,0.2,0.4482635401862903
100% Corpus,37,1.5,0.5,0.4669394590855586
100% Corpus,37,1.5,0.7,0.36351762437398377
100% Corpus,37,1.5,0.9,0.43730399801235853
100% Corpus,37,1.5,1.5,0.2942739967160033
100% Corpus,37,1.5,auto,0.4475981101238732
100% Corpus,37,1.75,0.15,0.4394901723255005
100% Corpus,37,1.75,0.2,0.4472847771947171
100% Corpus,37,1.75,0.5,0.42511461225099484
100% Corpus,37,1.75,0.7,0.488890383124509
100% Corpus,37,1.75,0.9,0.39759260134310304
100% Corpus,37,1.75,1.5,0.25803667274297715
100% Corpus,37,1.75,auto,0.42927431024185714
100% Corpus,37,auto,0.15,0.5174128632851785
100% Corpus,37,auto,0.2,0.5073706893791983
100% Corpus,37,auto,0.5,0.49807138569709314
100% Corpus,37,auto,0.7,0.5039962057416703
100% Corpus,37,auto,0.9,0.5081721489633207
100% Corpus,37,auto,1.5,
100% Corpus,37,auto,auto,0.502734933358338
100% Corpus,39,0.15,0.15,0.4546206649520002
100% Corpus,39,0.15,0.2,0.480977832314824
100% Corpus,39,0.15,0.5,0.515646216679384
100% Corpus,39,0.15,0.7,0.5664673828505501
100% Corpus,39,0.15,0.9,0.5739014344819529
100% Corpus,39,0.15,1.5,0.5985630793449457
100% Corpus,39,0.15,auto,0.4645174731321633
100% Corpus,39,0.2,0.15,0.45303786449317673
100% Corpus,39,0.2,0.2,0.4770916569332457
100% Corpus,39,0.2,0.5,0.48743099132078316
100% Corpus,39,0.2,0.7,0.5689017274265702
100% Corpus,39,0.2,0.9,0.5711543281495444
100% Corpus,39,0.2,1.5,0.6015439070315269
100% Corpus,39,0.2,auto,0.4552538715767116
100% Corpus,39,0.5,0.15,0.48118782437430313
100% Corpus,39,0.5,0.2,0.48001677868133996
100% Corpus,39,0.5,0.5,0.5728011005449921
100% Corpus,39,0.5,0.7,0.630891963028103
100% Corpus,39,0.5,0.9,0.6675445195355748
100% Corpus,39,0.5,1.5,0.6506860544558263
100% Corpus,39,0.5,auto,0.45887924944709607
100% Corpus,39,0.6,0.15,0.5219166401555336
100% Corpus,39,0.6,0.2,0.5314792901269443
100% Corpus,39,0.6,0.5,0.6688274461496215
100% Corpus,39,0.6,0.7,0.6905128977581154
100% Corpus,39,0.6,0.9,0.6549368833453585
100% Corpus,39,0.6,1.5,0.4998748630408092
100% Corpus,39,0.6,auto,0.4864492516100513
100% Corpus,39,0.7,0.15,0.4953964214477251
100% Corpus,39,0.7,0.2,0.5179444916857233
100% Corpus,39,0.7,0.5,0.6716802008072965
100% Corpus,39,0.7,0.7,0.6526952312905944
100% Corpus,39,0.7,0.9,0.6520213317888313
100% Corpus,39,0.7,1.5,0.5224458777678183
100% Corpus,39,0.7,auto,0.488309689385576
100% Corpus,39,0.9,0.15,0.4634159062421817
100% Corpus,39,0.9,0.2,0.4904847890469435
100% Corpus,39,0.9,0.5,0.6430119784892314
100% Corpus,39,0.9,0.7,0.6263274727369903
100% Corpus,39,0.9,0.9,0.57842687690594
100% Corpus,39,0.9,1.5,0.4393177835726269
100% Corpus,39,0.9,auto,0.46587436648989766
100% Corpus,39,1.5,0.15,0.4317836413505907
100% Corpus,39,1.5,0.2,0.4462866572704202
100% Corpus,39,1.5,0.5,0.4595766202794825
100% Corpus,39,1.5,0.7,0.41120508178152876
100% Corpus,39,1.5,0.9,0.430118812928333
100% Corpus,39,1.5,1.5,0.3052637365795423
100% Corpus,39,1.5,auto,0.464381144983152
100% Corpus,39,1.75,0.15,0.4343439854771945
100% Corpus,39,1.75,0.2,0.4452687469364923
100% Corpus,39,1.75,0.5,0.4187861800707635
100% Corpus,39,1.75,0.7,0.46327110349137485
100% Corpus,39,1.75,0.9,0.3757662055963045
100% Corpus,39,1.75,1.5,0.2573961655509737
100% Corpus,39,1.75,auto,0.44131393722142165
100% Corpus,39,auto,0.15,0.48264805759144097
100% Corpus,39,auto,0.2,0.479748872913774
100% Corpus,39,auto,0.5,0.48551279903147904
100% Corpus,39,auto,0.7,0.51396182015904
100% Corpus,39,auto,0.9,0.5044212704859672
100% Corpus,39,auto,1.5,
100% Corpus,39,auto,auto,0.4895088232293639
100% Corpus,41,0.15,0.15,0.46753741267405946
100% Corpus,41,0.15,0.2,0.4735466334762294
100% Corpus,41,0.15,0.5,0.5191720415704258
100% Corpus,41,0.15,0.7,0.6212547358640456
100% Corpus,41,0.15,0.9,0.5843265554271453
100% Corpus,41,0.15,1.5,0.599125325047273
100% Corpus,41,0.15,auto,0.47049381259826295
100% Corpus,41,0.2,0.15,0.46119461898258013
100% Corpus,41,0.2,0.2,0.4760221991118204
100% Corpus,41,0.2,0.5,0.5195063710047984
100% Corpus,41,0.2,0.7,0.5890915609819518
100% Corpus,41,0.2,0.9,0.5889477540099006
100% Corpus,41,0.2,1.5,0.6059927730835079
100% Corpus,41,0.2,auto,0.4772654488625071
100% Corpus,41,0.5,0.15,0.48547598434424
100% Corpus,41,0.5,0.2,0.47987741406084256
100% Corpus,41,0.5,0.5,0.5555592130988467
100% Corpus,41,0.5,0.7,0.6451265561169937
100% Corpus,41,0.5,0.9,0.6616496089222736
100% Corpus,41,0.5,1.5,0.6621628576230506
100% Corpus,41,0.5,auto,0.47118420287354695
100% Corpus,41,0.6,0.15,0.5183860486744957
100% Corpus,41,0.6,0.2,0.527900581185778
100% Corpus,41,0.6,0.5,0.6748975347335174
100% Corpus,41,0.6,0.7,0.7118083478477522
100% Corpus,41,0.6,0.9,0.6497199432730025
100% Corpus,41,0.6,1.5,0.6773279585681906
100% Corpus,41,0.6,auto,0.4944912977829597
100% Corpus,41,0.7,0.15,0.4967054719634305
100% Corpus,41,0.7,0.2,0.5206923428306788
100% Corpus,41,0.7,0.5,0.6983115230413168
100% Corpus,41,0.7,0.7,0.6603782167174054
100% Corpus,41,0.7,0.9,0.6350026875273831
100% Corpus,41,0.7,1.5,0.5195874890153332
100% Corpus,41,0.7,auto,0.4867159963689742
100% Corpus,41,0.9,0.15,0.4701566830237966
100% Corpus,41,0.9,0.2,0.48532763249664007
100% Corpus,41,0.9,0.5,0.6580590566708497
100% Corpus,41,0.9,0.7,0.6163808983395006
100% Corpus,41,0.9,0.9,0.5225880082069427
100% Corpus,41,0.9,1.5,0.4389558434061812
100% Corpus,41,0.9,auto,0.4920575035056719
100% Corpus,41,1.5,0.15,0.4256098883118513
100% Corpus,41,1.5,0.2,0.43869043399913715
100% Corpus,41,1.5,0.5,0.4459125186468546
100% Corpus,41,1.5,0.7,0.40622046617399804
100% Corpus,41,1.5,0.9,0.37605297761024425
100% Corpus,41,1.5,1.5,0.3049835811516432
100% Corpus,41,1.5,auto,0.46648579938243384
100% Corpus,41,1.75,0.15,0.4379703701074685
100% Corpus,41,1.75,0.2,0.43386745261979776
100% Corpus,41,1.75,0.5,0.42290929300279495
100% Corpus,41,1.75,0.7,0.4566294066113521
100% Corpus,41,1.75,0.9,0.3510483690270331
100% Corpus,41,1.75,1.5,0.292407941043684
100% Corpus,41,1.75,auto,0.458314230894043
100% Corpus,41,auto,0.15,0.47614321127952774
100% Corpus,41,auto,0.2,0.4558142718232999
100% Corpus,41,auto,0.5,0.49230122988052005
100% Corpus,41,auto,0.7,0.5078523052783543
100% Corpus,41,auto,0.9,0.5083649744264587
100% Corpus,41,auto,1.5,
100% Corpus,41,auto,auto,0.48171584640937765
